"WikiEspecimenID"	"HAB_HAB"	"HAB_DAP"	"HAB_DAP_UNIT"	"HAB_ALT"	"HAB_ALT_UNIT"	"RAM_DIADORAMTER"	"RAM_DIADORAMTER_UNIT"	"EST_COM"	"EST_COM_UNIT"	"EST_LARNABAS"	"EST_LARNABAS_UNIT"	"EST_DUR"	"PEC_COM"	"PEC_COM_UNIT"	"IND_RAMTIP"	"IND_RAMTAM"	"IND_RAMDEN"	"FOL_FORINDOVAOUOBO"	"FOL_FORINDOVAOUOBO_UNIT"	"FOL_FORINDREDOUEST"	"FOL_FORINDREDOUEST_UNIT"	"FOL_BASDALAM"	"FOL_APIDALAM"	"FOL_TEX"	"FOL_COMTOT"	"FOL_COMTOT_UNIT"	"FOL_LARDALAM"	"FOL_LARDALAM_UNIT"	"IND_LAMABATIP"	"IND_LAMABATAM"	"IND_LAMABADEN"	"FOL_MARDALAM"	"FOL_LARREVDAMAR"	"FOL_LARREVDAMAR_UNIT"	"FOL_NUMDEACA"	"FOL_NUMDEACA_UNIT"	"FOL_DENDOINDNANERCENABA"	"FOL_TAMDOINDNANERCENABA"	"VEN_NERSEC"	"VEN_NUMDENERSEC"	"VEN_NUMDENERSEC_UNIT"	"FOL_INDDASNERSECNAFACABA"	"FOL_INDDASNERSECNAFACADA"	"FLO_SEX"	"INF_TIP"	"INF_BRA"	"INF_COMDOPED"	"INF_COMDOPED_UNIT"	"INF_LARDOPED"	"INF_LARDOPED_UNIT"	"INF_TIPDOINDNOPED"	"INF_DENDOINDNOPED"	"INF_COMTOT"	"INF_COMTOT_UNIT"	"INF_NUMDENOS"	"INF_NUMDENOS_UNIT"	"INF_COMDAPRIRAM"	"INF_COMDAPRIRAM_UNIT"	"INF_NUMDENOSDOPRIRAMLAT"	"INF_NUMDENOSDOPRIRAMLAT_UNIT"	"INF_NUMDEFLO"	"INF_NUMDEFLO_UNIT"	"IND_CALDEN"	"CAL_COM"	"CAL_COM_UNIT"	"CAL_COMDOSLOB"	"CAL_COMDOSLOB_UNIT"	"COR_PELNAPARINTDASPET"	"COR_COMDOTUB"	"COR_COMDOTUB_UNIT"	"COR_COMDOLOB"	"COR_COMDOLOB_UNIT"	"COR_NUMDELOB"	"COR_NUMDELOB_UNIT"	"GIN_TIPDOINDDOOVA"	"GIN_DENDOINDDOOVA"	"GIN_COMDOOVA"	"GIN_COMDOOVA_UNIT"	"GIN_COMDOEST"	"GIN_COMDOEST_UNIT"	"GIN_COMDOEST"	"GIN_COMDOEST_UNIT"	"AND_ALTDOEST"	"AND_ALTDOEST_UNIT"	"AND_COMDAANT"	"AND_COMDAANT_UNIT"	"FRU_COMBAG"	"FRU_COMBAG_UNIT"	"FRU_DIADABAG"	"FRU_DIADABAG_UNIT"	"FRU_COMDACUP"	"FRU_COMDACUP_UNIT"	"FRU_DIADACUP"	"FRU_DIADACUP_UNIT"	"FRU_INDDACUP"	"FRU_CUPCOMLOB"
"8135"
"8146"	"arbusto"			"2"	"m"								"5; 2; 4; 8; 6"	"mm"										"coriácea"	"45; 38; 41; 58; 46"	"mm"	"20; 15; 17; 24; 17"	"mm"		"glabro"	"glabro"	"plana"	"0; 0; 0; 0; 0"	"mm"	"3; 3; 4; 4; 3"	"número"	"glabro"	"glabro"	"camptódroma"	"5; 5; 5; 5; 4"	"pares"	"glabro"	"glabro"				"17; 17; 21"	"mm"	"1; 1.5; 1.5"	"mm"	"diminuto"	"denso; esparso"	"31; 22; 40"	"mm"	"3; 1; 3"	"número"	"0.6; 3.2; 2"	"mm"	"1; 2; 1"	"número"	"25; 24; 40"	"número"	"glabro"	"1.2; 1; 1.2; 1; 0.8; 1.2"	"mm"	"0.5; 0.8; 0.6; 0.8; 0.4; 0.5"	"mm"								"glabro"	"glabro"
"8147"				"2; 3"	"m"
"8148"	"arvoreta"			"3.5"	"m"	"3.7; 3.5; 3.8; 3"	"mm"	"35; 54; 69; 28"	"mm"	"3; 3.6; 2.2; 2.4"	"mm"	"caduca"	"22; 14; 17; 16; 14; 23"	"mm"								"aguda"	"acuminado; cuspidado"	"cartácea"	"142; 91; 155; 84; 145; 168"	"mm"	"52; 34; 50; 31; 54; 56"	"mm"		"pequeno (1-3 mm)"	"denso"	"plana"	"0; 0; 0; 0; 0; 0"	"mm"	"0; 0; 0; 0; 0; 0"	"número"	"denso"	"pubescente"	"camptódroma"	"7; 5; 6; 4; 6; 7"	"pares"	"pubescente esparso"	"pubescente esparso"			"não-foliáceas"	"34; 35; 41; 25; 25; 43"	"mm"	"2; 2.2; 2.2; 1.8; 2.2; 2.6"	"mm"	"pubescente"	"denso"	"62; 59; 79; 50; 54; 78"	"mm"	"4; 5; 4; 3; 3; 4"	"número"	"5; 8; 9; 3; 4; 14"	"mm"	"1; 2; 2; 1; 1; 2"	"número"	"18; 19; 8; 13; 12; 25"	"número"	"denso"	"1; 1.7; 1.7; 1.5; 1.1; 1.5; 1.4; 1.8; 1.5"	"mm"	"0.5; 1; 0.4; 1.2; 1.1; 1.2; 1.4; 0.4; 0.5"	"mm"								"diminuto"	"denso"									"7; 8; 6.8; 8; 7.3; 6.6; 7.8; 7"	"mm"	"6.2; 8; 5.7; 8.2; 7.3; 7.3; 8.3; 7"	"mm"	"4; 5; 3.4; 4; 3.8; 4; 3.5; 4"	"mm"	"10; 11; 6.7; 12; 11; 10; 11; 11"	"mm"	"pubescente denso; pubescente denso"	"persistentes"
"8149"	"arbusto"			"2"	"m"								"13; 12; 12; 14; 14"	"mm"										"coriácea"	"101; 89; 103; 106; 77"	"mm"	"30; 28; 28; 30; 23"	"mm"		"glabro"	"glabro"	"plana"	"0; 0; 0; 0; 0"	"mm"	"6; 5; 6; 5; 6"	"número"	"glabro; esparso"	"glabro; diminuto"	"camptódroma"	"6; 5; 6; 6; 6"	"pares"	"glabro; diminuto esparso"	"glabro"				"12; 35; 14; 13"	"mm"			"diminuto"	"esparso"	"27; 41; 24; 29"	"mm"	"2; 1; 2; 2"	"número"	"0; 0; 0; 3.5"	"mm"	"0; 0; 0; 1"	"número"	"10; 9; 10; 15"	"número"	"esparso"	"1.5; 2; 2; 1.5"	"mm"	"1.2; 1; 1; 1.5"	"mm"								"diminuto"	"denso"									"9.8; 9.1; 9.9; 10"	"mm"	"7.6; 8.8; 5.6; 7.3"	"mm"
"8150"	"árvore"	"12"	"cm"	"12"	"m"
"8151"	"arvoreta"			"3.5"	"m"	"0.9; 0.9; 1.8"	"mm"	"3.2; 2; 2.2; 4; 4; 3"	"mm"	"0.8; 0.8; 0.8; 0.8; 1.1; 1.1"	"mm"	"base persistente"	"6.5; 5; 3.5; 5; 3.5; 6.5; 4; 6.5"	"mm"								"decurrente"	"agudo"	"cartácea"	"38; 23; 14.6; 34; 22.5; 33.5; 28.5; 41.5"	"mm"	"14.5; 8.1; 5.1; 14.2; 8.6; 11.5; 11.2; 15.1"	"mm"		"glabro"	"glabro"	"revoluta leve; plana"	"0; 0.1; 0.6; 0.2; 0.6; 0; 0.2; 0.1"	"mm"	"1; 2; 3; 2; 3"	"número"	"denso; esparso"	"diminuto"	"camptódroma"	"4; 4; 4; 3; 4"	"pares"	"diminuto esparso; glabro"	"glabro"	"estaminada"		"não-foliáceas"	"10; 7.8; 9; 8; 10; 14; 13"	"mm"	"0.8; 0.9; 0.7; 0.8; 0.7; 1; 1.1"	"mm"	"diminuto; diminuto"	"esparso; esparso"	"10; 7.8; 9; 8; 10; 17; 16.5"	"mm"	"0; 0; 0; 0; 0; 1; 1"	"número"	"0; 0; 0; 0; 0; 0; 0"	"mm"	"0; 0; 0; 0; 0; 0; 0"	"número"	"3; 3; 3; 3; 3; 5; 5"	"número"	"glabro"	"1.4; 1.4; 1.4; 1.4; 1.6; 1.8; 1.8; 1.7; 1.4"	"mm"	"0.5; 0.6; 0.4; 0.6; 0.4; 0.5; 0.4; 0.3; 0.4"	"mm"	"densos e longos por igual"	"2.5"	"mm"	"2.6"	"mm"	"4"	"número"	"glabro"	"glabro"	"0.5"	"mm"	"1"	"mm"	"5"	"mm"	"1.3"	"mm"
"8152"	"arvoreta"	"4; 4; 4; 4; 4"	"cm"	"2.5"	"m"								"12; 11; 12; 12; 14"	"mm"										"coriácea"	"109; 102; 115; 118; 120"	"mm"	"33; 32; 34; 35; 35"	"mm"		"glabro"	"glabro"	"revoluta leve"	"0; 0; 0; 0; 0"	"mm"	"3; 5; 4; 3; 3"	"número"	"glabro"	"glabro"	"camptódroma"	"6; 7; 6; 8; 7"	"pares"	"glabro"	"glabro"			"foliáceas"	"30; 26; 37"	"mm"	"2; 2; 2"	"mm"	"diminuto"	"denso; esparso"	"33; 30; 40"	"mm"	"1; 1; 1"	"número"	"2; 2.5; 1"	"mm"	"1; 1; 1"	"número"	"48; 50; 40"	"número"	"denso"	"2; 1.5; 1.5; 1.3; 1"	"mm"	"2.5; 2; 2; 2; 2"	"mm"								"diminuto; glabro"	"esparso; glabro"
"8153"	"arbusto"			"2"	"m"								"10; 10; 8; 10"	"mm"										"coriácea"	"71; 65; 58; 82"	"mm"	"32; 28; 27; 38"	"mm"		"glabro"	"glabro"	"revoluta leve"	"0; 0; 0; 0"	"mm"	"3; 4; 4; 4"	"número"	"glabro"	"glabro"	"camptódroma"	"8; 5; 5; 6"	"pares"	"glabro"	"glabro"				"26; 26; 26"	"mm"			"diminuto"	"denso"	"39.5; 38; 35"	"mm"	"3; 2; 2"	"número"	"1.6; 1; 1.3"	"mm"	"1; 1; 1"	"número"	"22; 24; 21"	"número"	"glabro"	"1.6; 1.2; 1; 1.5; 1.3; 1; 0.8"	"mm"	"0.3; 0.8; 0.3; 0.6; 0.5; 0.6; 0.4"	"mm"								"glabro"	"glabro"
"8154"	"arvoreta"	"2; 2; 2; 2; 2; 2"	"cm"	"2"	"m"								"13; 13; 13; 10; 13; 13"	"mm"										"coriácea"	"55; 64; 51; 65; 51; 70"	"mm"	"18; 24; 18; 20; 15; 23"	"mm"		"glabro"	"glabro"	"plana"	"0; 0; 0; 0; 0; 0"	"mm"	"3; 3; 2; 4; 4; 4"	"número"	"glabro"	"glabro"	"camptódroma"	"5; 6; 5; 5; 6; 6"	"pares"	"glabro"	"glabro"				"27; 27; 18"	"mm"			"pubescente"	"denso"	"32; 33; 24"	"mm"	"1; 1; 1"	"número"	"0; 0; 0"	"mm"	"0; 0; 0"	"número"	"9; 6; 12"	"número"	"glabro"	"1; 1; 1; 1.1"	"mm"	"0.8; 0.6; 0.7; 0.7"	"mm"								"glabro"	"glabro"
"8155"	"árvore"	"10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10"	"cm"	"3"	"m"								"12; 9; 12; 11; 11; 11; 12; 9; 12; 11; 11; 11"	"mm"										"coriácea"	"93; 70; 65; 74; 85; 62; 93; 70; 65; 74; 85; 62"	"mm"	"26; 18; 19; 23; 31; 16; 26; 18; 19; 23; 31; 16"	"mm"		"glabro"	"glabro"	"plana"	"0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0"	"mm"	"5; 4; 4; 5; 5; 4; 5; 4; 4; 5; 5; 4"	"número"	"glabro"	"glabro"	"camptódroma"	"6; 6; 5; 6; 6; 5; 6; 6; 5; 6; 6; 5"	"pares"	"glabro"	"glabro"	"estaminada"			"33; 39; 36; 46; 49; 33"	"mm"			"pubescente; diminuto"	"esparso; denso"	"54; 54; 64; 71; 75; 50"	"mm"	"3; 2; 3; 2; 3; 2"	"número"	"5; 2.5; 8; 2.5; 2; 0"	"mm"	"2; 2; 2; 1; 1; 0"	"número"	"84; 44; 90; 24; 28; 18"	"número"	"glabro"	"1.2; 1; 1.3; 1.1; 1; 1.2; 1; 1; 1; 1.1; 1.3; 1.3; 1; 1.5; 1.3; 1"	"mm"	"0.6; 0.9; 1; 0.7; 0.5; 1.2; 1; 0.7; 0.6; 0.8; 1.2; 0.9; 0.8; 0.5; 0.8; 1"	"mm"								"pubescente; diminuto"	"denso"
"8156"	"árvore"	"6; 6; 6; 6; 6; 6"	"cm"	"8"	"m"								"14; 12; 15; 15; 14; 10"	"mm"										"coriácea"	"87; 72; 82; 83; 80; 66"	"mm"	"26; 20; 24; 25; 23; 18"	"mm"		"glabro"	"glabro"	"plana"	"0; 0; 0; 0; 0; 0"	"mm"	"5; 5; 4; 4; 4; 4"	"número"	"glabro"	"glabro"	"camptódroma"	"5; 6; 6; 5; 5; 5"	"pares"	"glabro"	"glabro"
"8157"	"arvoreta"	"5; 5; 5; 5"	"cm"	"4"	"m"								"15; 16; 20; 26"	"mm"										"coriácea"	"114; 142; 143; 170"	"mm"	"37; 34; 33; 42"	"mm"		"glabro"	"glabro"	"plana"	"0; 0; 0; 0"	"mm"	"6; 7; 5; 6"	"número"	"glabro"	"glabro"	"camptódroma"	"7; 8; 7; 8"	"pares"	"glabro"	"glabro"
"8158"	"árvore"	"8; 8; 8; 8; 8; 8"	"cm"	"4"	"m"								"11; 12; 10; 10; 13; 10"	"mm"										"cartácea"	"72; 67; 65; 63; 70; 61"	"mm"	"22; 19; 20; 19; 21; 16"	"mm"		"glabro"	"glabro"	"plana"	"0; 0; 0; 0; 0; 0"	"mm"	"4; 5; 5; 4; 4; 5"	"número"	"glabro"	"glabro"	"camptódroma"	"6; 5; 5; 5; 5; 6"	"pares"	"glabro"	"glabro"
"8159"	"árvore"	"5; 5; 5; 5; 5"	"cm"	"3"	"m"								"14; 14; 11; 13; 13"	"mm"										"coriácea"	"87; 75; 79; 80; 83"	"mm"	"24; 20; 20; 20; 25"	"mm"		"glabro"	"glabro"	"plana"	"0; 0; 0; 0; 0"	"mm"	"6; 6; 6; 6; 5"	"número"	"glabro; esparso"	"glabro; diminuto"	"camptódroma"	"7; 7; 7; 7; 7"	"pares"	"glabro; diminuto esparso"	"glabro"
"8160"	"arbusto"	"1; 1; 1"	"cm"	"2"	"m"								"14; 13; 16"	"mm"										"coriácea"	"107; 104; 112"	"mm"	"36; 38; 36"	"mm"		"glabro"	"glabro"	"revoluta leve"	"2; 0; 0"	"mm"	"6; 5; 7"	"número"	"denso"	"diminuto"	"camptódroma"	"7; 7; 8"	"pares"	"diminuto esparso"	"glabro"
"8161"	"arvoreta"	"2; 2; 2"	"cm"	"1"	"m"								"12; 12; 14"	"mm"										"coriácea"	"88; 99; 108"	"mm"	"29; 31; 31"	"mm"		"glabro"	"glabro"	"revoluta leve"	"1; 1; 1"	"mm"	"6; 7; 6"	"número"	"denso"	"diminuto; diminuto"	"camptódroma"	"6; 7; 7"	"pares"	"diminuto esparso"	"glabro"				"38; 45; 39"	"mm"			"diminuto"	"esparso; denso"	"42; 50; 42"	"mm"	"1; 1; 1"	"número"	"5.5; 2.2; 2"	"mm"	"1; 1; 1"	"número"	"40; 45; 30"	"número"	"denso"	"1; 1.5; 1.5"	"mm"	"1; 1.8; 1.5"	"mm"								"diminuto"	"denso"
"8162"	"arbusto"	"2; 2; 2; 2; 2; 2; 2; 2"	"cm"	"2"	"m"								"10; 10; 8; 10; 7; 10"	"mm"										"coriácea"	"81; 71; 64; 65; 57; 73"	"mm"	"20; 19; 13; 16; 14; 17"	"mm"		"glabro"	"glabro"	"plana"	"0; 0; 0; 0; 0; 0"	"mm"	"4; 4; 2; 3; 3; 4"	"número"	"glabro"	"glabro"	"camptódroma"	"6; 5; 5; 6; 5; 6"	"pares"	"glabro"	"glabro"	"pistilada"			"18; 25; 14"	"mm"			"pubescente; diminuto"	"esparso"	"24; 33; 24"	"mm"	"1; 1; 2"	"número"	"0; 0; 0"	"mm"	"0; 0; 0"	"número"	"10; 15; 15"	"número"	"glabro"	"1.4; 1; 1.2; 1.5; 1.2; 1.2; 1; 1"	"mm"	"0.4; 1; 0.9; 1; 0.8; 1; 0.6; 1.1"	"mm"								"diminuto"	"denso"
"8163"	"arvoreta"	"3; 3; 3; 3; 3"	"cm"	"4"	"m"								"24; 17; 20"	"mm"										"coriácea"	"130; 120; 128"	"mm"	"42; 43; 48"	"mm"		"glabro; pequeno (1-3 mm)"	"glabro; esparso"	"revoluta leve"	"0; 0; 0"	"mm"	"3; 0; 0"	"número"	"glabro"	"glabro"	"camptódroma"	"7; 8; 6"	"pares"	"glabro"	"glabro"				"63; 63"	"mm"			"diminuto; diminuto"	"esparso; esparso"	"107; 103"	"mm"	"3; 4"	"número"	"5; 5"	"mm"	"1; 1"	"número"	"56; 40"	"número"	"glabro; esparso"	"1.3; 1.2; 1.2; 1"	"mm"	"0.8; 0.6; 1; 0.8"	"mm"								"glabro"	"glabro"									"8.3; 8; 8; 8; 8"	"mm"	"7; 8; 5.5; 5.8; 5.3"	"mm"	"0.5; 2; 1.5; 1; 1"	"mm"	"5; 6.5; 5.2; 5; 5"	"mm"
"8164"	"arvoreta"	"3; 3; 3"	"cm"	"1"	"m"								"10; 20; 20"	"mm"										"coriácea"	"120; 130; 120"	"mm"	"27; 33; 32"	"mm"		"glabro; pequeno (1-3 mm)"	"glabro; esparso"	"plana"	"0; 0; 0"	"mm"	"0; 0; 0"	"número"	"glabro"	"glabro"	"camptódroma"	"7; 7; 7"	"pares"	"glabro"	"glabro"
"8165"	"árvore"	"4; 4; 4; 4; 4"	"cm"	"4"	"m"								"8; 9; 7"	"mm"										"membranaceae"	"74; 82; 78"	"mm"	"13; 17; 15"	"mm"		"glabro"	"glabro"	"plana"	"0; 0; 0"	"mm"	"3; 5; 5"	"número"	"denso"	"diminuto"	"camptódroma"	"8; 7; 7"	"pares"	"diminuto esparso"	"glabro"	"estaminada"			"27; 29"	"mm"			"pubescente"	"denso"	"46; 51"	"mm"	"2; 2"	"número"	"4; 8"	"mm"	"1; 1"	"número"	"64; 96"	"número"	"glabro"	"0.9; 1.2; 1; 1; 1"	"mm"	"0.7; 0.5; 0.8; 0.3; 0.5"	"mm"								"pubescente"	"denso"
"8166"	"árvore"	"3"	"cm"	"2"	"m"
"8167"	"árvore"			"6.4"	"m"								"42; 44"	"mm"										"coriácea"	"151; 173"	"mm"	"51; 57"	"mm"		"glabro"	"glabro"	"plana"	"0; 0"	"mm"	"3; 5"	"número"	"glabro"	"glabro"	"broquidódroma"	"5; 6"	"pares"	"glabro"	"glabro"	"homostílica"		"não-foliáceas"	"101"	"mm"			"glabro"	"glabro"	"159"	"mm"	"8"	"número"	"63"	"mm"	"6"	"número"	"564"	"número"	"denso; esparso"	"1.5; 0.8; 1"	"mm"	"0.2; 0.2; 0.2"	"mm"								"diminuto"	"esparso"
"8168"	"arvoreta"	"4"	"cm"	"4.5"	"m"
"8169"	"árvore"	"4; 4; 4; 4"	"cm"	"2"	"m"								"8; 8; 6"	"mm"										"cartácea"	"89; 86; 70"	"mm"	"23; 22; 19"	"mm"		"glabro"	"glabro"	"plana"	"0; 0; 0"	"mm"	"5; 5; 4"	"número"	"denso"	"diminuto"	"camptódroma"	"8; 7; 7"	"pares"	"diminuto esparso"	"glabro"	"estaminada"		"não-foliáceas"	"35; 15"	"mm"			"diminuto"	"denso"	"50; 23"	"mm"	"1; 2"	"número"	"0.5; 0"	"mm"	"1; 0"	"número"	"72; 25"	"número"	"glabro"	"1; 0.6; 0.8; 1"	"mm"	"0.6; 0.5; 0.6; 0.5"	"mm"								"diminuto"	"denso"
"8170"	"arvoreta"	"4; 4; 4; 4; 4"	"cm"	"2.5"	"m"								"6; 6; 6"	"mm"										"cartácea"	"71; 78; 89"	"mm"	"25; 26; 25"	"mm"		"glabro"	"glabro"	"revoluta leve"	"0; 0; 0"	"mm"	"5; 5; 5"	"número"	"esparso; denso"	"diminuto"	"camptódroma"	"7; 7; 8"	"pares"	"diminuto esparso"	"glabro"	"pistilada"		"não-foliáceas"	"23; 30"	"mm"			"diminuto"	"denso"	"39; 49"	"mm"	"2; 2"	"número"	"1.3; 1.8"	"mm"	"1; 1"	"número"	"40; 36"	"número"	"glabro"	"0.8; 1.2; 0.8; 1; 1"	"mm"	"0.6; 1; 0.8; 1; 0.8"	"mm"								"diminuto"	"denso"
"8171"	"árvore"	"4; 4; 4"	"cm"	"4"	"m"								"30; 39; 40"	"mm"										"coriácea"	"128; 135; 136"	"mm"	"38; 42; 43"	"mm"		"glabro"	"glabro"	"plana"	"0; 0; 0"	"mm"	"0; 0; 0"	"número"	"glabro"	"glabro"	"broquidódroma; camptódroma"	"7; 6; 7"	"pares"	"glabro"	"glabro"
"8172"	"arbusto"			"1"	"m"								"16; 12; 6; 8"	"mm"										"coriácea"	"126; 104; 60; 79"	"mm"	"40; 30; 22; 18"	"mm"		"longos (> 3 mm)"	"denso; esparso"	"plana"	"0; 0; 0; 0"	"mm"	"0; 0; 0; 0"	"número"	"denso"	"hirsuto; diminuto"	"camptódroma"	"8; 8; 6; 6"	"pares"	"pubescente denso; diminuto esparso"	"pubescente esparso; glabro"			"não-foliáceas"	"35"	"mm"			"pubescente"	"denso"	"50"	"mm"	"2"	"número"	"1.5"	"mm"	"1"	"número"	"40"	"número"	"denso; esparso"	"1; 1.2"	"mm"	"1.2; 1.4"	"mm"								"diminuto"	"denso"
"8173"	"arbusto"			"0.3"	"m"
"8174"	"arvoreta"	"3; 3; 3"	"cm"	"3"	"m"			"30"	"mm"			"caduca"	"25; 17; 16"	"mm"											"175; 168; 172"	"mm"	"36; 39; 38"	"mm"		"glabro"	"glabro"	"plana"	"0; 0; 0"	"mm"	"7; 5; 4"	"número"	"glabro"	"glabro"	"broquidódroma"	"17; 14; 17"	"pares"	"glabro"	"glabro"
