"WikiEspecimenID"	"INF_BRA"	"CAL_CALDENDOINDINT"	"IND_CALDEN"	"CAL_COMDOSLOB"	"CAL_COMDOSLOB_UNIT"	"CAL_COM"	"CAL_COM_UNIT"	"FOL_MARDEPRE"	"FOL_NUMDEACA"	"FOL_NUMDEACA_UNIT"	"INF_COMDOPRINODAPRIRAMLAT"	"INF_COMDOPRINODAPRIRAMLAT_UNIT"	"INF_NUMDENOSDOPRIRAMLAT"	"INF_NUMDENOSDOPRIRAMLAT_UNIT"	"INF_COMDAPRIRAM"	"INF_COMDAPRIRAM_UNIT"	"INF_COMDOPRINODOEIXPRI"	"INF_COMDOPRINODOEIXPRI_UNIT"	"INF_NUMDENOS"	"INF_NUMDENOS_UNIT"	"INF_COMDOPED"	"INF_COMDOPED_UNIT"	"INF_COMTOT"	"INF_COMTOT_UNIT"	"IND_LAMABADEN"	"IND_LAMADADEN"	"IND_LAMABATAM"	"IND_LAMADATAM"	"FOL_TEX"	"FOL_LARDALAM"	"FOL_LARDALAM_UNIT"	"FOL_COMTOT"	"FOL_COMTOT_UNIT"	"FOL_MARDALAM"	"FOL_ALTDAMAXLAR"	"FOL_ALTDAMAXLAR_UNIT"	"GIN_DENDOINDDOOVA"	"GIN_TIPDOINDDOOVA"	"INF_DENDOINDNOPED"	"INF_TIPDOINDNOPED"	"PEC_COM"	"PEC_COM_UNIT"	"IND_PECDEN"	"IND_PECTAM"	"FOL_LARREVDAMAR"	"FOL_LARREVDAMAR_UNIT"	"FOL_DENDOINDNANERCENABA"	"FOL_DENDOINDNANERCENADA"	"FOL_TAMDOINDNANERCENABA"	"FOL_TAMDOINDNANERCENADA"	"FLO_NOTDOSISSEX"	"INF_NUMDEFLO"	"INF_NUMDEFLO_UNIT"	"VEN_NUMDENERSEC"	"VEN_NUMDENERSEC_UNIT"	"VEN_NERSEC"	"VEN_TER"	"FOL_INDDASNERSECNAFACABA"	"FOL_INDDASNERSECNAFACADA"	"COL_NOTDECOLMOR"	"AND_ALTDOEST"	"AND_ALTDOEST_UNIT"	"AND_COMDAANT"	"AND_COMDAANT_UNIT"	"RAM_DIADORAMTER"	"RAM_DIADORAMTER_UNIT"	"COR_PELNAPARINTDASPET"	"COR_COMDOLOB"	"COR_COMDOLOB_UNIT"	"COR_COMDOTUB"	"COR_COMDOTUB_UNIT"	"COR_NUMDELOB"	"COR_NUMDELOB_UNIT"	"INF_LARDOPED"	"INF_LARDOPED_UNIT"	"FOL_APIDALAM"	"FOL_BASDALAM"	"VEN_NERCENADA"	"VEN_NERCENABA"	"GIN_COMDOOVA"	"GIN_COMDOOVA_UNIT"	"FLO_SEX"	"IND_ESTDEN"	"EST_COM"	"EST_COM_UNIT"	"EST_DUR"	"EST_LARNABAS"	"EST_LARNABAS_UNIT"	"GIN_COMDOEST"	"GIN_COMDOEST_UNIT"	"GIN_COMDOEST"	"GIN_COMDOEST_UNIT"	"VEN_NERSECADA"	"VEN_NERSECABA"	"FRU_COMBAG"	"FRU_COMBAG_UNIT"	"FRU_DIADABAG"	"FRU_DIADABAG_UNIT"	"FRU_COMDACUP"	"FRU_COMDACUP_UNIT"	"FRU_DIADACUP"	"FRU_DIADACUP_UNIT"	"HAB_DAP"	"HAB_DAP_UNIT"	"FRU_INDDACUP"	"FRU_CUPCOMLOB"
"8135"
"8243"		"glabro"	"glabro; esparso"	"1; 0.6; 0.5; 0.5; 0.5; 0.8; 0.6"	"mm"	"1.1; 1.5; 1; 1.2; 1.2; 1.4; 1.3"	"mm"	"pouco visível"	"8; 8; 7"	"número"	"0; 0; 0"	"mm"	"0; 0; 0"	"número"	"0; 0; 0"	"mm"	"6; 3; 6"	"mm"	"1; 1; 1"	"número"	"21; 17; 17"	"mm"	"27; 20; 23"	"mm"	"glabro"	"glabro"	"glabro"	"glabro"	"cartácea"	"45; 41; 38"	"mm"	"153; 152; 101"	"mm"	"plana"	"96; 93; 62"	"mm"	"denso; esparso"	"diminuto"	"esparso"	"diminuto"	"20; 20; 7"	"mm"	"glabro; esparso"	"glabro; diminuto (<1 mm)"	"0; 0; 0"	"mm"	"esparso; denso"	"glabro"	"diminuto"	"glabro"	"fruit"	"10; 13; 16"	"número"	"9; 9; 7"	"pares"	"camptódroma"	"obscuras"	"diminuto esparso"	"glabro"	"glands black slightly protrunding"														"2; 2.2; 1.8"	"mm"
"8244"		"esparso; glabro"	"glabro"	"0.8; 1.3; 1; 1; 1.2; 1.7; 1.1; 1.3; 1.2; 1"	"mm"	"1.8; 2; 2; 1.2; 1.5; 1.7; 1.6; 1.6; 1.2; 1.5"	"mm"	"muito visível"	"5; 4; 5; 4; 4"	"número"	"0; 0; 0; 0"	"mm"	"0; 0; 0; 0"	"número"	"0; 0; 0; 0"	"mm"	"6; 6; 10; 9"	"mm"	"2; 2; 1; 1"	"número"	"16; 21; 20; 24"	"mm"	"28; 33; 31; 35"	"mm"	"glabro"	"glabro"	"glabro"	"glabro"	"coriácea"	"24; 13; 26; 26; 24"	"mm"	"84; 85; 92; 90; 96"	"mm"	"plana"	"52; 42; 53; 54; 55"	"mm"	"denso"	"diminuto"	"esparso; denso"	"pubescente"	"18; 17; 18; 18; 22"	"mm"	"glabro"	"glabro"	"0; 0; 0; 0; 0"	"mm"	"glabro"	"glabro"	"glabro"	"glabro"	"fruit"	"13; 17; 38; 15"	"número"	"5; 6; 5; 5; 5"	"pares"	"camptódroma"	"visíveis leve"	"glabro"	"glabro"	"glands yellow protruding"														"2; 2; 1.8; 1.5"	"mm"			"impressa; plana"	"proeminente"												"impressa; plana"	"proeminente"	"7.2; 6.6; 6.3; 7"	"mm"	"4.9; 5.2; 6.4; 5.3"	"mm"					"1; 1; 1; 1; 1; 1; 1; 1; 1; 1"	"cm"
"8245"		"glabro"	"glabro"	"0.4; 1.5"	"mm"	"1.8; 1.5"	"mm"	"muito visível"	"9; 8; 7"	"número"	"0; 0; 0; 0"	"mm"	"0; 0; 0; 0"	"número"	"0; 0; 0; 0"	"mm"	"10; 0; 8; 6"	"mm"	"0; 0; 0; 0"	"número"	"26; 15; 20; 18"	"mm"	"36; 15; 28; 24"	"mm"	"glabro"	"glabro"	"glabro"	"glabro"	"cartácea"	"53; 35; 36"	"mm"	"164; 111; 116"	"mm"	"plana"	"101; 60; 66"	"mm"	"denso"	"diminuto"	"esparso; denso"	"diminuto"	"18; 12; 12"	"mm"	"glabro; denso"	"glabro; diminuto (<1 mm)"	"0; 0; 0"	"mm"	"denso; esparso"	"glabro"	"diminuto"	"glabro"	"fruits"	"5; 3; 8; 12"	"número"	"10; 8; 10"	"pares"	"camptódroma"	"visíveis leve"	"diminuto esparso"	"glabro"	"glands inconspicuous"														"1.5; 2; 1.5; 2"	"mm"																		"10.8; 10.3; 10.96; 12"	"mm"	"7.4; 8.8; 7.86; 8"	"mm"
"8246"	"não-foliáceas"	"glabro"	"denso"	"0.9; 1.5; 1.5"	"mm"	"2.5; 2; 2"	"mm"	"muito visível"	"0; 0; 0"	"número"	"4"	"mm"	"2"	"número"	"6"	"mm"	"13"	"mm"	"2"	"número"	"61"	"mm"	"97"	"mm"	"denso"	"glabro"	"pequeno (1-3 mm)"	"glabro"	"coriácea"	"50; 40; 40"	"mm"	"134; 112; 103"	"mm"	"plana"	"75; 65; 60"	"mm"	"denso"	"diminuto"	"denso"	"diminuto"	"23; 20; 16"	"mm"	"glabro"	"glabro"	"0; 0; 0"	"mm"	"denso; esparso"	"glabro"	"diminuto; pubescente"	"glabro"	"pistillate: fruits, style well develped with papillose lobes, anthers shrinked clearly without pollen"	"38"	"número"	"9; 10; 9"	"pares"	"camptódroma"	"obscuras"	"diminuto esparso; pubescente esparso"	"glabro"																							"pistilada"
"8247"		"glabro"	"glabro"	"0.3; 0.4; 0.3; 0.4; 0.5; 0.5"	"mm"	"0.8; 0.6; 0.8; 0.9; 0.8; 0.9"	"mm"	"pouco visível"	"6; 5; 6; 6; 4"	"número"	"1; 1; 0"	"mm"	"1; 1; 0"	"número"	"1; 1; 0"	"mm"	"6; 6; 4"	"mm"	"2; 2; 1"	"número"	"24; 25; 22"	"mm"	"34; 36; 32"	"mm"	"glabro"	"glabro"	"glabro"	"glabro"	"membranaceae"	"23; 18; 20; 19; 18; 21; 11"	"mm"	"100; 89; 96; 89; 85; 98; 61"	"mm"	"plana"	"56; 45; 50; 45; 44; 50; 30"	"mm"	"denso"	"pubescente"	"denso"	"diminuto"	"13; 9; 12; 10; 8; 11; 10"	"mm"	"denso"	"diminuto (<1 mm)"	"0; 0; 0; 0; 0; 0; 0"	"mm"	"denso; esparso"	"glabro; esparso"	"diminuto"	"glabro; diminuto"	"staminate: anthers well developed with pollen, style reduced to closed lobes, no signs of fruits.."	"49; 55; 52"	"número"	"7; 11; 10; 8; 7"	"pares"	"camptódroma"	"visíveis forte"	"diminuto esparso"	"glabro"	"glands slightly protruding"																						"estaminada"																			"10; 10; 10; 10; 10; 10; 10"	"cm"
"8248"	"não-foliáceas"	"denso"	"denso"	"1.6"	"mm"	"1"	"mm"	"pouco visível"	"0; 0; 0"	"número"											"12"	"mm"	"20"	"mm"	"denso"	"glabro"	"pequeno (1-3 mm)"	"glabro"	"cartácea"	"66; 92; 90"	"mm"	"172; 196; 167"	"mm"	"revoluta leve"	"96; 114; 71"	"mm"	"denso"	"diminuto"	"denso"	"pubescente"	"14; 17; 16"	"mm"	"denso"	"pequeno (1-3 mm)"	"0; 0; 0"	"mm"	"denso"	"denso"	"pubescente"	"pubescente"	"fruits"	"18"	"número"	"10; 11; 11"	"pares"	"camptódroma"	"visíveis leve"	"pubescente esparso"	"pubescente esparso; glabro"
"8249"		"glabro"	"esparso"	"1; 0.9; 0.9; 0.8; 1.3; 1"	"mm"	"1.3; 1.4; 1.3; 1.5; 1.2; 1.6"	"mm"	"escondida"	"0; 0; 0; 0; 0; 0"	"número"	"0; 0"	"mm"	"0; 0"	"número"	"0; 0"	"mm"	"2.5; 3"	"mm"	"1; 2"	"número"	"14; 14"	"mm"	"24; 25"	"mm"	"esparso"	"esparso"	"longos (> 3 mm)"	"longos (> 3 mm)"	"cartácea"	"32; 32; 32; 43; 42; 41; 42; 33"	"mm"	"132; 137; 129; 162; 162; 162; 147; 130"	"mm"	"plana"	"72; 80; 72; 86; 85; 87; 82; 70"	"mm"	"denso"	"pubescente"	"denso"	"pubescente"	"11; 20; 17; 21; 22; 25; 16; 16"	"mm"	"denso; esparso"	"pequeno (1-3 mm); longos (> 3 mm)"	"0; 0; 0; 0; 0; 0; 0; 0"	"mm"	"denso"	"denso"	"hirsuto"	"hirsuto"	"staminate: flowers with anthers with pollen, mostly old and no fruits, style reduced to closed lobes"	"86; 106"	"número"	"9; 7; 8; 9; 9; 10"	"pares"	"camptódroma"	"visíveis leve"	"pubescente denso"	"pubescente denso"	"leaves resinous above and below in patches
flowers dense clustered together
leaves semi-bullate"																						"estaminada"																			"3; 3; 3; 3; 3; 3; 3; 3"	"cm"
"8250"	"não-foliáceas"	"esparso"	"denso"	"1; 1; 1.5"	"mm"	"1.5; 1.1; 1.5"	"mm"	"pouco visível"	"0; 0; 0; 0"	"número"	"12; 9"	"mm"	"2; 2"	"número"	"22; 21"	"mm"	"21; 6"	"mm"	"5; 5"	"número"	"63; 66"	"mm"	"134; 128"	"mm"	"denso"	"glabro; esparso"	"pequeno (1-3 mm)"	"glabro; pequeno (1-3 mm)"	"coriácea"	"50; 66; 51; 42"	"mm"	"172; 204; 176; 149"	"mm"	"revoluta leve"	"90; 110; 90; 83"	"mm"	"glabro"	"glabro"	"denso"	"pubescente"	"24; 31; 30; 24"	"mm"	"denso"	"pequeno (1-3 mm)"	"0; 0; 0; 0"	"mm"	"denso"	"denso"	"pubescente"	"pubescente"	"staminate: anthers with pollen, style shorter with closed non papillose stigma lobes, no fruits..."	"114; 160"	"número"	"7; 10; 7; 9"	"pares"	"camptódroma"	"visíveis leve"	"pubescente esparso"	"pubescente esparso"	"bracts very reduced"																						"estaminada"
"8251"		"esparso"	"esparso"	"0.3"	"mm"	"1.5"	"mm"	"pouco visível"			"2"	"mm"	"1"	"número"	"3"	"mm"	"15"	"mm"	"4"	"número"	"72"	"mm"	"111"	"mm"	"glabro"	"glabro"	"glabro"	"glabro"	"coriácea"	"32; 42"	"mm"	"100; 129"	"mm"	"plana"	"69; 80"	"mm"	"glabro"	"glabro"	"denso; esparso"	"diminuto"	"19; 21"	"mm"	"glabro"	"glabro"	"0; 0"	"mm"	"glabro"	"glabro"	"glabro"	"glabro"	"fruits"	"20"	"número"	"6"	"pares"	"camptódroma"	"obscuras"	"glabro"	"glabro"	"glands protruding"																																	"6.5; 6; 5.5; 7"	"mm"	"5.2; 5.5; 5; 6"	"mm"	"1.5; 1; 1.5; 2"	"mm"	"6; 6; 5.5; 6.5"	"mm"
"8252"								"pouco visível"	"7; 8; 5; 6"	"número"															"glabro"	"glabro"	"glabro"	"glabro"	"coriácea"	"58; 66; 58; 66"	"mm"	"244; 256; 226; 257"	"mm"	"plana"	"139; 130; 130; 157"	"mm"					"34; 35; 25; 34"	"mm"	"glabro"	"glabro"	"0; 0; 0; 0"	"mm"	"glabro"	"glabro"	"glabro"	"glabro"				"7; 8; 6; 9"	"pares"	"camptódroma"	"obscuras"	"glabro"	"glabro"	"domácea very conspicuous with long hairs"																																									"3; 3; 3; 3"	"cm"
"8253"		"glabro"	"esparso"	"1.2; 1; 1; 0.9; 1.1; 0.8"	"mm"	"1; 1; 1.5; 1.2; 1.2; 1.5"	"mm"	"escondida"	"0; 0; 0; 0; 0"	"número"	"0.5; 2"	"mm"	"1; 1"	"número"	"0.5; 2"	"mm"	"9; 12"	"mm"	"1; 1"	"número"	"13; 13"	"mm"	"28; 27"	"mm"	"esparso"	"esparso; glabro"	"longos (> 3 mm)"	"longos (> 3 mm); glabro"	"cartácea"	"40; 34; 37; 22; 33"	"mm"	"184; 153; 152; 94; 138"	"mm"	"revoluta leve"	"111; 86; 78; 50; 70"	"mm"	"esparso"	"pubescente"	"denso"	"pubescente; hirsuto"	"25; 18; 22; 14; 17"	"mm"	"denso"	"pequeno (1-3 mm)"	"0; 0; 0; 0; 0"	"mm"	"denso"	"denso"	"hirsuto"	"pubescente; hirsuto"	"hard to say, most flowers are predated, it is either the ovary (more likely) or the petals remaining, empy with nothing inside"	"64; 60"	"número"	"9; 10; 9; 7; 9"	"pares"	"camptódroma"	"obscuras"	"pubescente denso"	"pubescente denso"	"leaves somewhat bullate (veins impressed above), with a resinous shine"																																									"2.5; 2.5; 2.5; 2.5; 2.5; 2.5"	"cm"
